Locality,Population,Population density,Accommodation,Agricultural/Plant production,"Art, music, hobbies",Cars,Civic/Amenity,"Clothing, shoes, accessories",Commercial,Common Landuse Key Values - Developed land,Common Landuse Key Values - Rural and agricultural land,"Discount store, charity","Do-it-yourself, household, building materials, gardening",Education,Electronics,"Entertainment, Arts & Culture",Financial,"Food, beverages",Furniture and interior,"General store, department store, mall",Health and beauty,Healthcare,Leisure,Manmade,Military,Office,Other Amenities,Other Buildings,Other Landuse Key Values,"Outdoors and sport, vehicles",Public transport,Religious,Sport,"Stationery, gifts, books, newspapers",Sustenance,Tourism,Transportation
"BATAAN, ORION",49164,823.3943209,87,0,0,0,10,0,2,5,4,0,1,5,0,0,1,3,0,0,0,2,6,2,0,0,0,91,6,0,0,5,2,0,3,3,4
"BATAAN, PILAR",43213,1050.883919,79,0,0,0,9,0,1,4,3,0,1,4,0,0,0,2,0,0,0,2,5,2,0,0,0,80,6,0,0,2,1,0,0,1,4
"BATAAN, SAMAL",33867,724.3122576,66,0,0,0,7,0,1,2,4,0,1,3,0,0,0,2,0,0,0,2,4,1,0,0,0,30,5,0,0,4,1,0,2,0,3
"BATANES, BASCO",7517,217.3557131,22,0,0,0,1,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,3,2,0,0,1,1,0,0,0,0
"BATANES, ITBAYAT",3069,33.49072525,12,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,1,0,0,0,0,0
"BATANES, IVANA",1181,102.3711396,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,2,0
"BATANES, MAHATAO",1539,157.3124588,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,1,0
"BATANES, SABTANG",1465,34.53541455,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,1,0
"BATANES, UYUGAN",1203,68.07468754,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,2,0
"BATANGAS, AGONCILLO",33990,860.0651723,66,0,0,0,7,0,1,2,11,0,1,3,0,0,0,2,0,0,0,2,4,1,0,0,0,33,5,0,0,1,1,0,1,1,3
"BATANGAS, ALITAGTAG",22794,843.6831348,50,0,0,0,4,0,0,1,3,0,0,2,0,0,0,1,0,0,0,1,3,1,0,0,0,8,3,0,0,1,0,0,0,1,2
"BATANGAS, BALAYAN",79407,841.3813051,122,0,0,0,17,1,2,9,5,1,1,9,1,0,3,5,0,0,0,4,10,3,0,0,0,127,9,0,0,2,1,0,2,1,7
"BATANGAS, BALETE",19252,874.4537494,44,0,0,0,4,0,0,4,8,0,0,2,0,0,0,1,0,0,0,1,2,1,0,0,0,70,3,0,0,2,1,0,0,2,1
"BATANGAS, BATANGAS CITY",295231,1075.951246,314,0,0,0,67,3,21,37,13,3,6,39,3,2,24,22,1,10,2,18,42,13,0,3,1,915,23,10,1,16,9,2,30,23,38
"BATANGAS, BAUAN",79831,1556.728849,123,0,0,0,17,1,1,5,2,1,1,9,1,0,0,5,0,0,0,4,10,3,0,0,0,66,9,0,0,2,1,0,2,1,8
"BATANGAS, CALACA",64966,551.6020633,106,0,0,0,13,0,2,4,6,1,1,7,1,0,0,4,0,1,0,3,8,3,0,0,0,29,8,0,0,4,1,0,2,2,6
"BATANGAS, CALATAGAN",51544,485.148045,90,0,0,0,11,0,1,5,1,0,1,5,0,0,0,3,0,0,0,2,6,2,0,0,0,34,6,0,0,1,1,0,0,0,4
"BATANGAS, CUENCA",28581,1024.558834,59,0,0,0,6,0,1,2,3,0,0,3,0,0,0,1,0,0,0,1,3,1,0,0,0,10,4,0,0,1,1,0,0,1,2
"BATANGAS, IBAAN",45649,660.6942703,82,0,0,0,9,0,0,3,3,0,1,5,0,0,0,2,0,0,0,2,5,2,0,0,0,4,6,0,0,1,0,0,0,0,4
"BATANGAS, LAUREL",34953,502.9828099,68,0,0,0,7,0,1,4,6,0,1,3,0,0,0,2,0,0,0,2,4,2,0,0,0,30,5,0,0,2,1,0,1,1,3
"BATANGAS, LEMERY",76090,924.8703375,118,0,0,0,16,0,2,5,6,1,1,8,1,0,0,4,0,1,0,4,10,3,0,0,0,39,9,0,0,5,1,0,2,3,7
"BATANGAS, LIAN",44925,492.6180754,81,0,0,0,9,0,0,4,1,0,1,5,0,0,0,2,0,0,0,2,5,2,0,0,0,7,6,0,0,1,0,0,0,1,4
"BATANGAS, LIPA CITY",260568,1285.237833,287,0,0,0,59,2,19,53,23,3,5,34,3,1,20,19,1,10,2,16,37,11,0,3,2,309,21,7,1,16,13,1,18,20,33
"BATANGAS, LOBO",37798,189.136932,72,0,0,0,8,0,1,3,1,0,1,4,0,0,0,2,0,0,0,2,4,2,0,0,0,12,5,0,0,1,0,0,1,1,3
"BATANGAS, MABINI",40629,1015.487473,75,0,0,0,8,0,0,8,1,0,1,4,0,0,0,2,0,0,0,2,5,2,0,0,0,33,5,0,0,1,0,0,0,0,3
"BATANGAS, MALVAR",41730,1161.681049,77,0,0,0,8,0,1,12,15,0,1,4,0,0,0,2,0,0,0,2,5,2,0,0,0,114,5,0,0,3,2,0,0,2,3
"BATANGAS, MATAAS NA KAHOY",25400,1444.126973,54,0,0,0,5,0,1,4,3,0,0,2,0,0,0,1,0,0,0,1,3,1,0,0,0,32,4,0,0,3,1,0,0,2,2
"BATANGAS, NASUGBU",113926,427.2969522,158,0,0,0,24,1,3,18,5,1,2,13,1,0,2,7,0,2,0,6,15,5,0,0,0,107,11,0,0,4,6,0,4,5,12
"BATANGAS, PADRE GARCIA",42942,1055.164973,79,0,0,0,9,0,0,3,3,0,1,4,0,0,0,2,0,0,0,2,5,2,0,0,0,5,6,0,0,2,1,0,1,1,3
"BATANGAS, ROSARIO",95785,486.195343,140,0,0,0,20,1,1,5,3,1,2,11,1,0,2,6,0,1,0,5,12,4,0,0,0,22,10,0,0,3,1,0,2,1,9
"BATANGAS, SAN JOSE",61307,1010.289662,101,0,0,0,13,0,1,5,7,1,1,6,0,0,0,3,0,0,0,3,8,3,0,0,0,22,7,0,0,3,1,0,0,1,5
"BATANGAS, SAN JUAN",87276,368.4949935,131,0,0,0,18,1,1,5,2,1,2,10,1,0,0,5,0,0,0,5,11,4,0,0,0,52,9,0,0,2,1,0,1,1,8
"BATANGAS, SAN LUIS",29645,705.5256134,60,0,0,0,6,0,1,1,3,0,0,3,0,0,0,1,0,0,0,1,3,1,0,0,0,20,4,0,0,4,1,0,1,0,2
"BATANGAS, SAN NICOLAS",19046,1049.590611,44,0,0,0,4,0,1,2,3,0,0,2,0,0,0,1,0,0,0,1,2,1,0,0,0,11,3,0,0,2,1,0,0,1,1
"BATANGAS, SAN PASCUAL",57200,1597.925703,96,0,0,0,12,0,1,5,6,0,1,6,0,0,0,3,0,0,0,3,7,2,0,0,0,33,7,0,0,3,1,0,1,1,5
"BATANGAS, SANTA TERESITA",16891,1333.615851,40,0,0,0,3,0,0,1,6,0,0,1,0,0,0,1,0,0,0,1,2,1,0,0,0,14,3,0,0,1,0,0,1,2,1
"BATANGAS, SANTO TOMAS",113105,1228.554945,157,0,0,0,24,1,5,36,53,1,2,13,1,1,2,7,0,4,0,6,15,5,0,0,1,304,11,1,2,13,8,0,4,4,12
"BATANGAS, TAAL",51459,1752.732842,89,0,0,0,10,0,1,5,6,0,1,5,0,0,0,3,0,0,0,2,6,2,0,0,0,17,6,0,0,3,1,0,1,2,4
"BATANGAS, TALISAY",39120,786.265745,73,0,0,0,8,0,1,7,7,0,1,4,0,0,0,2,0,0,0,2,5,2,0,0,0,86,5,0,0,4,2,0,1,2,3
"BATANGAS, TANAUAN CITY",142537,1275.728605,186,1,0,0,31,1,6,56,35,1,3,17,1,1,5,9,1,5,1,8,19,6,0,1,2,224,14,2,2,17,7,1,6,5,15
"BATANGAS, TAYSAN",33454,367.5735266,66,0,0,0,7,0,0,1,1,0,1,3,0,0,0,2,0,0,0,1,4,1,0,0,0,12,5,0,0,1,0,0,0,1,3
"BATANGAS, TINGLOY",18548,552.1643022,43,0,0,0,4,0,0,3,1,0,0,2,0,0,0,1,0,0,0,1,2,1,0,0,0,4,3,0,0,0,0,0,0,0,1
"BATANGAS, TUY",40290,435.6576933,75,0,0,0,8,0,1,3,2,0,1,4,0,0,0,2,0,0,0,2,5,2,0,0,0,30,5,0,0,2,1,0,0,3,3
"BENGUET, ATOK",19253,134.2220654,44,0,0,0,4,0,0,1,0,0,0,2,0,0,1,1,0,0,0,1,2,1,0,0,0,3,3,0,0,0,0,0,0,0,1
"BENGUET, BAGUIO CITY",301926,4962.231088,319,0,0,0,69,3,59,72,11,3,6,40,3,2,24,22,1,15,2,19,43,13,0,2,1,1295,24,31,1,16,16,2,33,31,39
"BENGUET, BAKUN",12137,46.42678434,32,0,0,0,2,0,0,3,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,6,2,0,0,1,0,0,0,0,1
"BENGUET, BOKOD",12913,31.43072381,33,0,0,0,2,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,1,1,0,0,0,3,2,0,0,0,0,0,0,0,1
"BENGUET, BUGUIAS",34507,198.240617,67,0,0,0,7,0,1,3,1,0,1,3,0,0,0,2,0,0,0,2,4,2,0,0,0,11,5,0,0,1,1,0,0,0,3
"BENGUET, ITOGON",48778,116.7871484,86,0,0,0,10,0,0,4,2,0,1,5,0,0,0,3,0,0,0,2,6,2,0,0,0,68,6,0,0,1,0,0,0,0,4
"BENGUET, KABAYAN",12657,74.44691949,33,0,0,0,2,0,0,2,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,7,2,0,0,0,0,0,0,0,1
"BENGUET, KAPANGAN",18221,136.1965186,42,0,0,0,3,0,0,3,0,0,0,2,0,0,0,1,0,0,0,1,2,1,0,0,0,7,3,0,0,0,0,0,0,0,1
"BENGUET, KIBUNGAN",15700,88.43425448,38,0,0,0,3,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,2,1,0,0,0,7,3,0,0,0,0,0,0,0,1
"BENGUET, LA TRINIDAD",97810,1306.871138,142,0,0,0,21,1,5,12,6,1,2,11,1,0,2,6,0,1,0,5,13,4,0,0,0,309,10,2,0,2,4,0,2,2,10
"BENGUET, MANKAYAN",34563,247.4618715,67,0,0,0,7,0,1,3,1,0,1,3,0,0,0,2,0,0,0,2,4,2,0,0,0,10,5,0,0,1,0,0,0,0,3
"BENGUET, SABLAN",10890,120.8248593,29,0,0,0,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,7,2,0,0,0,0,0,0,0,1
"BENGUET, TUBA",40008,124.3535547,75,0,0,0,8,0,1,2,1,0,1,4,0,0,0,2,0,0,0,2,5,2,0,0,0,13,5,0,0,1,0,0,1,1,3
"BENGUET, TUBLAY",15096,239.0240451,37,0,0,0,3,0,0,3,1,0,0,1,0,0,0,1,0,0,0,1,2,1,0,0,0,8,3,0,0,0,0,0,0,0,1
"BILIRAN, ALMERIA",14420,231.211893,36,0,0,0,3,0,0,2,2,0,0,1,0,0,0,1,0,0,0,1,2,1,0,0,0,34,2,0,0,0,0,0,0,0,1
"BILIRAN, BILIRAN",14947,199.3735777,37,0,0,0,3,0,0,7,1,0,0,1,0,0,0,1,0,0,0,1,2,1,0,0,0,8,3,0,0,0,1,0,0,0,1
"BILIRAN, CABUCGAYAN",18799,345.3245225,43,0,0,0,4,0,0,3,0,0,0,2,0,0,0,1,0,0,0,1,2,1,0,0,0,9,3,0,0,0,0,0,0,0,1
"BILIRAN, CAIBIRAN",20616,264.5879102,46,0,0,0,4,0,0,4,2,0,0,2,0,0,0,1,0,0,0,1,2,1,0,0,0,16,3,0,0,1,0,0,0,0,1
"BILIRAN, CULABA",10962,119.8100598,29,0,0,0,2,0,0,3,2,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,50,2,0,0,0,0,0,0,0,1
"BILIRAN, KAWAYAN",19053,416.3459581,44,0,0,0,4,0,0,1,2,0,0,2,0,0,0,1,0,0,0,1,2,1,0,0,0,21,3,0,0,1,0,0,0,1,1
"BILIRAN, MARIPIPI",6946,234.2855979,21,0,0,0,1,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,5,1,0,0,0,2,0,0,0,0
"BILIRAN, NAVAL",44288,444.3263935,80,0,0,0,9,0,1,6,1,0,1,4,0,0,0,2,0,0,0,2,5,2,0,0,0,33,6,0,0,1,1,0,1,0,4
"BOHOL, ALBUQUERQUE",9644,358.1826633,27,0,0,0,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,4,2,0,0,0,0,0,0,0,1
"BOHOL, ALICIA",23422,197.1981619,51,0,0,0,5,0,0,2,1,0,0,2,0,0,0,1,0,0,0,1,3,1,0,0,0,28,4,0,0,1,0,0,0,0,2
"BOHOL, ANDA",16616,322.0483849,40,0,0,0,3,0,0,2,1,0,0,1,0,0,0,1,0,0,0,1,2,1,0,0,0,15,3,0,0,0,0,0,0,1,1
"BOHOL, ANTEQUERA",14357,262.4927799,36,0,0,0,3,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,2,1,0,0,0,19,2,0,0,0,0,0,0,0,1
"BOHOL, BACLAYON",18015,575.3036587,42,0,0,0,3,0,0,2,1,0,0,2,0,0,0,1,0,0,0,1,2,1,0,0,0,54,3,0,0,1,1,0,1,1,1
"BOHOL, BALILIHAN",17131,138.3311937,41,0,0,0,3,0,0,2,0,0,0,2,0,0,0,1,0,0,0,1,2,1,0,0,0,4,3,0,0,1,0,0,0,0,1
"BOHOL, BATUAN",12137,134.0160993,32,0,0,0,2,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,4,2,0,0,0,0,0,0,0,1
"BOHOL, BIEN UNIDO",23412,809.3816221,51,0,0,0,5,0,0,3,1,0,0,2,0,0,0,1,0,0,0,1,3,1,0,0,0,15,4,0,0,1,0,0,0,0,2
"BOHOL, BILAR",17078,123.4185731,40,0,0,0,3,0,0,2,1,0,0,2,0,0,0,1,0,0,0,1,2,1,0,0,0,7,3,0,0,1,0,0,0,0,1
"BOHOL, BUENAVISTA",26443,244.1458354,55,0,0,0,5,0,0,7,1,0,0,2,0,0,0,1,0,0,0,1,3,1,0,0,0,7,4,0,0,0,0,0,0,0,2
"BOHOL, CALAPE",29786,384.7278468,60,0,0,0,6,0,0,1,0,0,0,3,0,0,0,1,0,0,0,1,3,1,0,0,0,4,4,0,0,1,0,0,0,0,2
"BOHOL, CANDIJAY",31183,328.0056119,62,0,0,0,6,0,0,3,1,0,0,3,0,0,0,2,0,0,0,1,4,1,0,0,0,7,4,0,0,1,0,0,0,0,2
"BOHOL, CARMEN",43153,194.2529214,79,0,0,0,9,0,0,4,1,0,1,4,0,0,0,2,0,0,0,2,5,2,0,0,0,34,6,0,0,1,0,0,0,0,4
"BOHOL, CATIGBIAN",23333,275.6720848,51,0,0,0,5,0,0,3,1,0,0,2,0,0,0,1,0,0,0,1,3,1,0,0,0,7,4,0,0,0,0,0,0,0,2
"BOHOL, CLARIN",18871,354.1113079,44,0,0,0,4,0,0,2,1,0,0,2,0,0,0,1,0,0,0,1,2,1,0,0,0,4,3,0,0,0,1,0,0,0,1
"BOHOL, CORELLA",7471,185.7787911,22,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,34,2,0,0,2,1,0,1,0,0
"BOHOL, CORTES",14586,476.4579122,36,0,0,0,3,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,2,1,0,0,0,30,3,0,0,2,0,0,0,0,1
"BOHOL, DAGOHOY",18311,246.9188448,43,0,0,0,3,0,0,2,1,0,0,2,0,0,0,1,0,0,0,1,2,1,0,0,0,5,3,0,0,0,0,0,0,0,1
"BOHOL, DANAO",17716,122.1683644,42,0,0,0,3,0,0,3,1,0,0,2,0,0,0,1,0,0,0,1,2,1,0,0,0,5,3,0,0,0,0,0,0,0,1
"BOHOL, DAUIS",36525,835.3477372,70,0,0,0,7,0,0,3,0,0,1,4,0,0,1,2,0,0,0,2,4,2,0,0,0,10,5,0,0,1,1,0,1,1,3
"BOHOL, DIMIAO",14187,254.0899144,35,0,0,0,3,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,2,1,0,0,0,6,2,0,0,1,0,0,0,0,1
"BOHOL, DUERO",17254,229.9961548,41,0,0,0,3,0,0,2,0,0,0,2,0,0,0,1,0,0,0,1,2,1,0,0,0,11,3,0,0,0,0,0,0,0,1
"BOHOL, GARCIA HERNANDEZ",21308,211.9953336,47,0,0,0,4,0,0,2,1,0,0,2,0,0,0,1,0,0,0,1,2,1,0,0,0,33,3,0,0,1,1,0,0,0,1
"BOHOL, GUINDULMAN",32355,319.6812999,64,0,0,0,6,0,0,3,0,0,1,3,0,0,0,2,0,0,0,1,4,1,0,0,0,8,5,0,0,1,1,0,0,0,2
"BOHOL, INABANGA",43331,416.6502625,79,0,0,0,9,0,1,6,1,0,1,4,0,0,0,2,0,0,0,2,5,2,0,0,0,36,6,0,0,1,0,0,0,1,4
"BOHOL, JAGNA",32034,300.9854461,64,0,0,0,6,0,0,2,1,0,0,3,0,0,0,2,0,0,0,1,4,1,0,0,0,12,4,0,0,1,0,0,0,0,2
"BOHOL, JETAFE",27852,279.5282145,58,0,0,0,5,0,0,2,1,0,0,3,0,0,0,1,0,0,0,1,3,1,0,0,0,18,4,0,0,1,0,0,1,1,2
"BOHOL, LILA",10801,326.5512584,29,0,0,0,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2,0,0,0,0,0,0,0,1
"BOHOL, LOAY",15881,534.2721503,38,0,0,0,3,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,2,1,0,0,0,13,3,0,0,1,0,0,1,0,1
"BOHOL, LOBOC",16299,283.0474747,39,0,0,0,3,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,2,1,0,0,0,18,3,0,0,1,0,0,1,1,1
"BOHOL, LOON",42441,416.9051807,78,0,0,0,9,0,0,4,1,0,1,4,0,0,0,2,0,0,0,2,5,2,0,0,0,21,6,0,0,1,1,0,1,0,3
"BOHOL, MABINI",28788,326.8822412,59,0,0,0,6,0,0,3,1,0,0,3,0,0,0,1,0,0,0,1,3,1,0,0,0,15,4,0,0,1,0,0,0,0,2
"BOHOL, MARIBOJOC",18113,339.8476587,42,0,0,0,3,0,0,2,1,0,0,2,0,0,0,1,0,0,0,1,2,1,0,0,0,21,3,0,0,0,1,0,0,0,1
"BOHOL, PANGLAO",25558,529.9976681,54,0,0,0,5,0,0,2,1,0,0,2,0,0,0,1,0,0,0,1,3,1,0,0,0,14,4,0,0,1,0,0,0,0,2
"BOHOL, PILAR",27276,223.8517187,57,0,0,0,5,0,0,2,1,0,0,3,0,0,0,1,0,0,0,1,3,1,0,0,0,20,4,0,0,1,0,0,0,0,2
"BOHOL, PRES. CARLOS P. GARCIA",25118,520.6466015,53,0,0,0,5,0,0,1,1,0,0,2,0,0,0,1,0,0,0,1,3,1,0,0,0,4,4,0,0,0,0,0,0,0,2
"BOHOL, SAGBAYAN",19399,205.5501356,44,0,0,0,4,0,0,2,1,0,0,2,0,0,0,1,0,0,0,1,2,1,0,0,0,6,3,0,0,0,0,0,0,0,1
"BOHOL, SAN ISIDRO",9176,152.6348737,26,0,0,0,2,0,0,3,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,7,2,0,0,0,0,0,0,0,1
"BOHOL, SAN MIGUEL",22199,193.1297219,49,0,0,0,4,0,0,2,1,0,0,2,0,0,0,1,0,0,0,1,2,1,0,0,0,16,3,0,0,1,0,0,0,1,2
"BOHOL, SEVILLA",11289,164.5889121,30,0,0,0,2,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,4,2,0,0,0,0,0,0,0,1
"BOHOL, SIERRA BULLONES",26398,306.1601322,55,0,0,0,5,0,0,7,0,0,0,2,0,0,0,1,0,0,0,1,3,1,0,0,0,11,4,0,0,1,0,0,0,0,2
"BOHOL, SIKATUNA",6335,288.6480362,20,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,1,0,0,0,0,0,0,0,0
"BOHOL, TAGBILARAN CITY",92297,2995.759673,136,0,0,0,20,1,2,7,1,1,2,10,1,0,2,6,0,1,0,5,12,4,0,0,2,229,10,1,0,8,2,0,8,2,9
"BOHOL, TALIBON",59274,422.4968433,99,0,0,0,12,0,1,3,0,1,1,6,0,0,0,3,0,0,0,3,7,3,0,0,0,9,7,0,0,1,1,0,1,1,5
"BOHOL, TRINIDAD",27580,236.3282517,57,0,0,0,5,0,0,2,1,0,0,3,0,0,0,1,0,0,0,1,3,1,0,0,0,15,4,0,0,1,0,0,0,0,2
"BOHOL, TUBIGON",44434,706.0053512,80,0,0,0,9,0,1,5,1,0,1,4,0,0,0,2,0,0,0,2,5,2,0,0,0,19,6,0,0,1,1,0,0,0,4
"BOHOL, UBAY",65900,282.2097483,107,0,0,0,14,0,1,4,0,1,1,7,1,0,0,4,0,0,0,3,8,3,0,0,0,42,8,0,0,1,1,0,0,1,6
"BOHOL, VALENCIA",28043,293.3407119,58,0,0,0,5,0,0,2,0,0,0,3,0,0,0,1,0,0,0,1,3,1,0,0,0,20,4,0,0,1,0,0,0,0,2
"BUKIDNON, BAUNGON",29757,89.30527622,60,0,0,0,6,0,0,2,1,0,0,3,0,0,0,1,0,0,0,1,3,1,0,0,0,20,4,0,0,1,0,0,0,0,2
"BUKIDNON, CABANGLASAN",32817,146.3388253,65,0,0,0,6,0,0,1,1,0,1,3,0,0,0,2,0,0,0,1,4,1,0,0,0,2,5,0,0,0,0,0,0,0,2
"BUKIDNON, DAMULOG",21183,122.0086278,47,0,0,0,4,0,0,2,0,0,0,2,0,0,0,1,0,0,0,1,2,1,0,0,0,5,3,0,0,1,0,0,0,0,1
"BUKIDNON, DANGCAGAN",21254,287.5842866,47,0,0,0,4,0,0,1,0,0,0,2,0,0,0,1,0,0,0,1,2,1,0,0,0,14,3,0,0,0,1,0,0,0,1
"BUKIDNON, DON CARLOS",60870,297.514747,101,0,0,0,13,0,0,3,0,1,1,6,0,0,0,3,0,0,0,3,8,3,0,0,0,15,7,0,0,0,1,0,0,1,5
"BUKIDNON, IMPASUG-ONG",39315,45.79711239,74,0,0,0,8,0,0,3,1,0,1,4,0,0,0,2,0,0,0,2,5,2,0,0,0,12,5,0,0,1,0,0,1,0,3
"BUKIDNON, KADINGILAN",30135,173.3006228,61,0,0,0,6,0,0,2,0,0,0,3,0,0,0,2,0,0,0,1,3,1,0,0,0,5,4,0,0,0,0,0,0,0,2
"BUKIDNON, KALILANGAN",36557,135.4881805,70,0,0,0,7,0,1,4,0,0,1,4,0,0,0,2,0,0,0,2,4,2,0,0,0,8,5,0,0,0,1,0,0,0,3
"BUKIDNON, KIBAWE",35213,136.0247282,68,0,0,0,7,0,0,3,1,0,1,3,0,0,0,2,0,0,0,2,4,2,0,0,0,24,5,0,0,1,0,0,0,0,3
"BUKIDNON, KITAOTAO",42212,222.0062608,78,0,0,0,8,0,0,3,0,0,1,4,0,0,0,2,0,0,0,2,5,2,0,0,0,9,6,0,0,1,0,0,1,1,3
"BUKIDNON, LANTAPAN",51406,176.0000261,89,0,0,0,10,0,1,4,0,0,1,5,0,0,1,3,0,0,0,2,6,2,0,0,0,8,6,0,0,1,1,0,0,0,4
"BUKIDNON, LIBONA",35670,125.8760365,69,0,0,0,7,0,0,3,2,0,1,3,0,0,0,2,0,0,0,2,4,2,0,0,0,36,5,0,0,1,0,0,0,0,3
"BUKIDNON, MALAYBALAY CITY",144065,128.5074296,187,0,0,0,31,1,4,38,3,1,3,17,1,0,3,9,1,7,0,8,19,6,0,0,1,175,14,1,0,4,4,1,4,5,16
"BUKIDNON, MALITBOG",21948,60.77692456,48,0,0,0,4,0,0,1,0,0,0,2,0,0,0,1,0,0,0,1,2,1,0,0,0,3,3,0,0,0,0,0,0,0,2
"BUKIDNON, MANOLO FORTICH",82051,233.3513264,125,0,0,0,17,1,1,8,1,1,1,9,1,0,0,5,0,0,0,4,10,4,0,0,0,18,9,0,0,2,1,0,1,1,8
"BUKIDNON, MARAMAG",85647,263.3029576,129,0,0,0,18,1,1,5,0,1,2,10,1,0,0,5,0,0,0,4,11,4,0,0,0,7,9,0,0,2,1,0,1,1,8
"BUKIDNON, PANGANTUCAN",46689,107.4337655,83,0,0,0,9,0,0,3,1,0,1,5,0,0,0,3,0,0,0,2,6,2,0,0,0,9,6,0,0,1,0,0,0,0,4
"BUKIDNON, QUEZON",91119,141.4517053,135,0,0,0,19,1,1,3,1,1,2,10,1,0,0,6,0,0,0,5,12,4,0,0,0,23,10,0,0,1,1,0,1,0,9
"BUKIDNON, SAN FERNANDO",44595,79.1913333,81,0,0,0,9,0,1,3,1,0,1,5,0,0,0,2,0,0,0,2,5,2,0,0,0,10,6,0,0,1,1,0,1,0,4
"BUKIDNON, SUMILAO",21720,83.42154887,48,0,0,0,4,0,0,1,0,0,0,2,0,0,0,1,0,0,0,1,2,1,0,0,0,6,3,0,0,1,0,0,0,1,1
"BUKIDNON, TALAKAG",53316,52.41156722,92,0,0,0,11,0,1,3,3,0,1,6,0,0,0,3,0,0,0,3,6,2,0,0,0,36,7,0,0,1,1,0,1,1,5
"BUKIDNON, VALENCIA CITY",162745,223.1582945,204,0,0,0,36,1,14,15,3,2,3,20,1,1,5,11,1,4,0,9,22,7,0,1,1,354,15,3,0,7,7,1,12,5,18
"BULACAN, ANGAT",53117,990.9596967,91,0,0,0,11,0,1,14,23,0,1,6,0,0,1,3,0,0,0,3,6,2,0,0,0,109,7,0,0,8,4,0,2,2,5
"BULACAN, BALAGTAS",62684,3264.258749,103,0,0,0,13,0,2,14,10,1,1,7,0,1,6,4,0,2,2,3,8,3,0,0,0,320,7,4,0,7,4,0,7,2,6
"BULACAN, BALIUAG",136982,2805.398924,181,1,0,0,30,1,4,31,38,1,3,16,1,1,5,9,1,6,0,8,18,6,0,1,1,195,13,2,1,15,7,1,7,4,15
"BULACAN, BOCAUE",105817,5085.245777,150,0,0,0,23,1,2,26,9,1,2,12,1,1,5,7,0,4,1,6,14,5,0,0,0,544,11,3,0,8,5,0,7,2,11
"BULACAN, BULACAN",72289,960.4035442,114,0,0,0,15,0,1,8,12,1,1,8,1,0,0,4,0,2,0,4,9,3,0,0,0,262,8,0,0,7,2,0,5,1,7
"BULACAN, BUSTOS",60681,1407.009448,101,0,0,0,13,0,1,14,15,1,1,6,0,0,1,3,0,1,0,3,7,3,0,0,0,106,7,0,0,11,3,0,3,3,5
"BULACAN, CALUMPIT",98017,2203.750955,142,0,0,0,21,1,1,23,32,1,2,11,1,0,2,6,0,3,0,5,13,4,0,0,0,184,10,1,0,10,3,0,3,3,10
"BULACAN, DOÑA REMEDIOS TRINIDAD",19086,21.91188219,44,0,0,0,4,0,1,2,0,0,0,2,0,0,0,1,0,0,0,1,2,1,0,0,0,3,3,0,0,0,1,0,0,1,1
"BULACAN, GUIGUINTO",89225,4376.908217,133,0,0,0,19,1,0,15,12,1,2,10,1,0,4,5,0,3,1,5,11,4,0,0,0,202,10,1,0,8,4,0,5,2,9
"BULACAN, HAGONOY",124748,1404.390514,169,0,0,0,27,1,5,32,36,1,2,15,1,1,3,8,0,3,0,7,16,5,0,0,1,162,12,1,1,10,5,1,5,4,13
