cat__team_Alpine Renault,cat__team_Aston Martin Aramco Mercedes,cat__team_Ferrari,cat__team_McLaren,cat__team_McLaren Mercedes,cat__team_McLaren Renault,cat__team_Mercedes,cat__team_Red Bull Racing,cat__team_Red Bull Racing Honda,cat__team_Red Bull Racing Honda RBPT,cat__team_Red Bull Racing RBPT,cat__team_Renault,cat__team_Williams,cat__team_Williams Mercedes,cat__team_infrequent_sklearn,cat__Direction_Anti-clockwise,cat__Direction_Clockwise,num__Consistency_Qual,num__Style_Qual,num__Technical_Qual,num__Pace_Qual,PerformanceIndex_Qual,num__Round,num__year,num__QualifyingPosition,num__Laps,num__Corners,num__Circuit length (km),num__Race distance (km),num__Accident,num__Collision,num__Damage Related,num__Finish,num__Total_Entries,num__Finish_pct,num__Accident_pct,num__Collision_pct,num__Damage Related_pct,num__DNF_pct,num__Race_Complexity_Score,num__Safety_Index,num__mechanical_faults,num__avg_stops_per_car_race,num__avg_pitstop_ms,Actual,Predicted,driver_code,GrandPrix,year,team,RaceFinishPosition
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.985524923,0.406753179,0.466264669,0.9,0.689635693,13.0,2025.0,4.0,44.0,19.0,7.004,308.052,8.0,6.0,1.0,163.0,178.0,91.57303370786516,4.49438202247191,3.3707865168539324,0.5617977528089888,8.426966292134836,0.3585393258426967,0.5571910112359548,0.0,1.891619661520753,160011.28021529358,0,0,VER,Belgian Grand Prix,2025,Red Bull Racing,4.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.998171408,0.005127996,0.90945148,1.0,0.728187721,6.0,2025.0,1.0,57.0,19.0,5.41,308.326,0.0,3.0,0.0,52.0,55.0,94.54545454545456,0.0,5.454545454545454,0.0,5.454545454545453,0.2990909090909091,0.6463636363636364,0.0,1.891619661520753,160011.28021529358,0,1,VER,Miami Grand Prix,2025,Red Bull Racing,4.0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.984313931,0.271511674,0.513233026,0.833333333,0.650597991,13.0,2025.0,6.0,44.0,19.0,7.004,308.052,8.0,6.0,1.0,163.0,178.0,91.57303370786516,4.49438202247191,3.3707865168539324,0.5617977528089888,8.426966292134836,0.3585393258426967,0.5571910112359548,0.0,1.891619661520753,160011.28021529358,0,0,RUS,Belgian Grand Prix,2025,Mercedes,5.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.383899374,0.354525035,0.958333333,0.424189436,16.0,2025.0,2.0,53.0,11.0,5.793,306.72,2.0,6.0,0.0,126.0,134.0,94.02985074626866,1.4925373134328357,4.477611940298507,0.0,5.970149253731336,0.2294029850746267,0.7108955223880599,0.0,1.891619661520753,160011.28021529358,1,1,NOR,Italian Grand Prix,2025,McLaren,2.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.680729038,0.139114736,0.541565847,0.961538462,0.580737021,8.0,2025.0,2.0,78.0,19.0,3.337,260.286,11.0,13.0,0.0,98.0,122.0,80.32786885245902,9.01639344262295,10.655737704918032,0.0,19.67213114754098,0.5834426229508196,0.2198360655737705,0.0,1.891619661520753,160011.28021529358,1,1,LEC,Monaco Grand Prix,2025,Ferrari,2.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.365411438,0.387805567,0.18943579,0.5,0.360663199,10.0,2025.0,17.0,70.0,14.0,4.361,305.27,3.0,11.0,0.0,88.0,102.0,86.27450980392157,2.941176470588235,10.784313725490197,0.0,13.725490196078423,0.4145098039215685,0.4482352941176472,0.0,1.891619661520753,160011.28021529358,0,0,SAI,Canadian Grand Prix,2025,Williams,10.0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.246745105,0.226386806,0.9375,0.352657978,4.0,2025.0,2.0,57.0,15.0,5.412,308.238,1.0,7.0,0.0,113.0,121.0,93.38842975206612,0.8264462809917356,5.785123966942149,0.0,6.611570247933884,0.2822314049586776,0.6516528925619836,0.0,1.891619661520753,160011.28021529358,1,1,RUS,Bahrain Grand Prix,2025,Mercedes,2.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.93342144,0.717422169,0.6431187,0.973684211,0.81691163,18.0,2025.0,2.0,62.0,19.0,4.94,306.143,8.0,10.0,0.0,107.0,125.0,85.6,6.4,8.0,0.0,14.400000000000006,0.478,0.3779999999999999,0.0,1.891619661520753,160011.28021529358,1,1,VER,Singapore Grand Prix,2025,Red Bull Racing,2.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.478228027,0.086020133,0.600520869,0.923076923,0.521961488,8.0,2025.0,3.0,78.0,19.0,3.337,260.286,11.0,13.0,0.0,98.0,122.0,80.32786885245902,9.01639344262295,10.655737704918032,0.0,19.67213114754098,0.5834426229508196,0.2198360655737705,0.0,1.891619661520753,160011.28021529358,1,1,PIA,Monaco Grand Prix,2025,McLaren,3.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.405270111,0.714955972,0.491193531,0.882352941,0.623443139,9.0,2025.0,5.0,66.0,14.0,4.655,307.104,1.0,10.0,0.0,85.0,96.0,88.54166666666666,1.0416666666666663,10.416666666666668,0.0,11.458333333333345,0.3691666666666668,0.5162499999999997,0.0,1.891619661520753,160011.28021529358,0,0,HAM,Spanish Grand Prix,2025,Ferrari,6.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.999300266,0.257814247,0.416043285,0.833333333,0.626622783,16.0,2025.0,5.0,53.0,11.0,5.793,306.72,2.0,6.0,0.0,126.0,134.0,94.02985074626866,1.4925373134328357,4.477611940298507,0.0,5.970149253731336,0.2294029850746267,0.7108955223880599,0.0,1.891619661520753,160011.28021529358,0,0,HAM,Italian Grand Prix,2025,Ferrari,6.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.240247862,0.467278953,0.5,0.301881704,5.0,2025.0,10.0,50.0,27.0,6.174,308.45,3.0,5.0,0.0,53.0,61.0,86.88524590163934,4.918032786885246,8.19672131147541,0.0,13.114754098360663,0.5322950819672132,0.3365573770491802,0.0,1.891619661520753,160011.28021529358,0,0,NOR,Saudi Arabian Grand Prix,2025,McLaren,4.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.56475652,0.5,0.433217084,0.875,0.593243401,4.0,2025.0,3.0,57.0,15.0,5.412,308.238,1.0,7.0,0.0,113.0,121.0,93.38842975206612,0.8264462809917356,5.785123966942149,0.0,6.611570247933884,0.2822314049586776,0.6516528925619836,0.0,1.891619661520753,160011.28021529358,0,0,LEC,Bahrain Grand Prix,2025,Ferrari,4.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.09689428,0.352539665,0.291898875,0.868421053,0.402438468,18.0,2025.0,6.0,62.0,19.0,4.94,306.143,8.0,10.0,0.0,107.0,125.0,85.6,6.4,8.0,0.0,14.400000000000006,0.478,0.3779999999999999,0.0,1.891619661520753,160011.28021529358,0,0,HAM,Singapore Grand Prix,2025,Ferrari,8.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.199975072,0.30500367,0.75,0.313744685,12.0,2025.0,6.0,52.0,18.0,5.891,306.198,6.0,18.0,0.0,130.0,154.0,84.4155844155844,3.896103896103896,11.688311688311687,0.0,15.584415584415597,0.4916883116883117,0.3524675324675324,0.0,1.891619661520753,160011.28021529358,0,0,LEC,British Grand Prix,2025,Ferrari,14.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.404275755,0.325933032,1.0,0.432552197,7.0,2025.0,1.0,63.0,19.0,4.909,309.049,1.0,5.0,0.0,46.0,52.0,88.46153846153845,1.9230769230769231,9.615384615384617,0.0,11.538461538461547,0.4207692307692309,0.4638461538461537,0.0,1.891619661520753,160011.28021529358,1,1,PIA,Emilia Romagna Grand Prix,2025,McLaren,3.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.096731402,0.437413997,0.426788232,0.681818182,0.410687953,3.0,2025.0,8.0,53.0,18.0,5.807,307.471,7.0,5.0,0.0,89.0,101.0,88.11881188118812,6.930693069306932,4.950495049504951,0.0,11.881188118811878,0.4176237623762375,0.4635643564356436,0.0,1.891619661520753,160011.28021529358,0,0,HAM,Japanese Grand Prix,2025,Ferrari,7.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.168949824,0.5,0.417430291,0.9,0.496595029,12.0,2025.0,3.0,52.0,18.0,5.891,306.198,6.0,18.0,0.0,130.0,154.0,84.4155844155844,3.896103896103896,11.688311688311687,0.0,15.584415584415597,0.4916883116883117,0.3524675324675324,0.0,1.891619661520753,160011.28021529358,1,1,NOR,British Grand Prix,2025,McLaren,1.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.168949824,0.5,0.417430291,0.9,0.496595029,12.0,2025.0,3.0,52.0,18.0,5.891,306.198,6.0,18.0,0.0,130.0,154.0,84.4155844155844,3.896103896103896,11.688311688311687,0.0,15.584415584415597,0.4916883116883117,0.3524675324675324,0.0,1.891619661520753,160011.28021529358,1,1,NOR,British Grand Prix,2025,McLaren,1.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.072718441,0.529296253,0.476149711,0.954545455,0.508177465,3.0,2025.0,2.0,53.0,18.0,5.807,307.471,7.0,5.0,0.0,89.0,101.0,88.11881188118812,6.930693069306932,4.950495049504951,0.0,11.881188118811878,0.4176237623762375,0.4635643564356436,0.0,1.891619661520753,160011.28021529358,1,1,NOR,Japanese Grand Prix,2025,McLaren,2.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.938997508,0.608771055,0.271016284,0.5,0.579696211,15.0,2025.0,9.0,72.0,14.0,4.259,306.648,2.0,0.0,1.0,45.0,48.0,93.75,4.166666666666666,0.0,2.083333333333333,6.25,0.265,0.6725,0.0,1.891619661520753,160011.28021529358,0,0,SAI,Dutch Grand Prix,2025,Williams,13.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.11e-16,0.449334176,0.437895912,0.6875,0.393682522,15.0,2025.0,6.0,72.0,14.0,4.259,306.648,2.0,0.0,1.0,45.0,48.0,93.75,4.166666666666666,0.0,2.083333333333333,6.25,0.265,0.6725,0.0,1.891619661520753,160011.28021529358,0,0,LEC,Dutch Grand Prix,2025,Ferrari,19.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.124186139,0.40847824,0.215943247,0.966666667,0.428818573,13.0,2025.0,2.0,44.0,19.0,7.004,308.052,8.0,6.0,1.0,163.0,178.0,91.57303370786516,4.49438202247191,3.3707865168539324,0.5617977528089888,8.426966292134836,0.3585393258426967,0.5571910112359548,0.0,1.891619661520753,160011.28021529358,1,1,PIA,Belgian Grand Prix,2025,McLaren,1.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.065669781,0.205484758,0.894736842,0.291472845,18.0,2025.0,5.0,62.0,19.0,4.94,306.143,8.0,10.0,0.0,107.0,125.0,85.6,6.4,8.0,0.0,14.400000000000006,0.478,0.3779999999999999,0.0,1.891619661520753,160011.28021529358,1,0,NOR,Singapore Grand Prix,2025,McLaren,3.0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.230832673,0.456446512,1.0,0.671819796,10.0,2025.0,1.0,70.0,14.0,4.361,305.27,3.0,11.0,0.0,88.0,102.0,86.27450980392157,2.941176470588235,10.784313725490197,0.0,13.725490196078423,0.4145098039215685,0.4482352941176472,0.0,1.891619661520753,160011.28021529358,1,1,RUS,Canadian Grand Prix,2025,Mercedes,1.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.02934873,1.0,0.452524808,1.0,0.620468384,13.0,2025.0,1.0,44.0,19.0,7.004,308.052,8.0,6.0,1.0,163.0,178.0,91.57303370786516,4.49438202247191,3.3707865168539324,0.5617977528089888,8.426966292134836,0.3585393258426967,0.5571910112359548,0.0,1.891619661520753,160011.28021529358,1,1,NOR,Belgian Grand Prix,2025,McLaren,2.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.02934873,1.0,0.452524808,1.0,0.620468384,13.0,2025.0,1.0,44.0,19.0,7.004,308.052,8.0,6.0,1.0,163.0,178.0,91.57303370786516,4.49438202247191,3.3707865168539324,0.5617977528089888,8.426966292134836,0.3585393258426967,0.5571910112359548,0.0,1.891619661520753,160011.28021529358,1,1,NOR,Belgian Grand Prix,2025,McLaren,2.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.85449311,0.310061108,0.5,0.666138554,12.0,2025.0,11.0,52.0,18.0,5.891,306.198,6.0,18.0,0.0,130.0,154.0,84.4155844155844,3.896103896103896,11.688311688311687,0.0,15.584415584415597,0.4916883116883117,0.3524675324675324,0.0,1.891619661520753,160011.28021529358,0,0,SAI,British Grand Prix,2025,Williams,12.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.990370416,0.300718369,0.568887389,1.0,0.714994044,19.0,2025.0,1.0,56.0,20.0,5.513,308.405,4.0,10.0,1.0,99.0,114.0,86.8421052631579,3.508771929824561,8.771929824561402,0.8771929824561403,13.157894736842096,0.463157894736842,0.4052631578947371,0.0,1.891619661520753,160011.28021529358,1,1,VER,United States Grand Prix,2025,Red Bull Racing,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.891477258,0.48825397,0.892857143,0.818147093,2.0,2025.0,4.0,56.0,16.0,5.451,305.066,1.0,4.0,0.0,80.0,85.0,94.11764705882352,1.1764705882352942,4.705882352941177,0.0,5.882352941176478,0.2776470588235294,0.6635294117647057,0.0,1.891619661520753,160011.28021529358,0,0,VER,Chinese Grand Prix,2025,Red Bull Racing,4.0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.537543247,0.206917387,0.5,0.311115159,8.0,2025.0,14.0,78.0,19.0,3.337,260.286,11.0,13.0,0.0,98.0,122.0,80.32786885245902,9.01639344262295,10.655737704918032,0.0,19.67213114754098,0.5834426229508196,0.2198360655737705,0.0,1.891619661520753,160011.28021529358,0,0,RUS,Monaco Grand Prix,2025,Mercedes,11.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.088310252,0.157759064,0.308821651,0.78125,0.334035242,10.0,2025.0,8.0,70.0,14.0,4.361,305.27,3.0,11.0,0.0,88.0,102.0,86.27450980392157,2.941176470588235,10.784313725490197,0.0,13.725490196078423,0.4145098039215685,0.4482352941176472,0.0,1.891619661520753,160011.28021529358,0,0,LEC,Canadian Grand Prix,2025,Ferrari,5.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.999648119,0.5,0.526027829,0.875,0.725168987,16.0,2025.0,4.0,53.0,11.0,5.793,306.72,2.0,6.0,0.0,126.0,134.0,94.02985074626866,1.4925373134328357,4.477611940298507,0.0,5.970149253731336,0.2294029850746267,0.7108955223880599,0.0,1.891619661520753,160011.28021529358,0,0,LEC,Italian Grand Prix,2025,Ferrari,4.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.246594831,0.162258602,0.326837492,0.857142857,0.398208446,2.0,2025.0,5.0,56.0,16.0,5.451,305.066,1.0,4.0,0.0,80.0,85.0,94.11764705882352,1.1764705882352942,4.705882352941177,0.0,5.882352941176478,0.2776470588235294,0.6635294117647057,0.0,1.891619661520753,160011.28021529358,0,0,HAM,Chinese Grand Prix,2025,Ferrari,19.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.636971988,0.464887542,0.372188305,1.0,0.618511959,14.0,2025.0,1.0,70.0,14.0,4.381,306.63,4.0,9.0,0.0,90.0,103.0,87.37864077669903,3.883495145631068,8.737864077669903,0.0,12.62135922330097,0.3924271844660194,0.4813592233009709,0.0,1.891619661520753,160011.28021529358,0,1,LEC,Hungarian Grand Prix,2025,Ferrari,4.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.991444651,0.314123775,0.213908893,0.863636364,0.595778421,7.0,2025.0,4.0,63.0,19.0,4.909,309.049,1.0,5.0,0.0,46.0,52.0,88.46153846153845,1.9230769230769231,9.615384615384617,0.0,11.538461538461547,0.4207692307692309,0.4638461538461537,0.0,1.891619661520753,160011.28021529358,1,0,NOR,Emilia Romagna Grand Prix,2025,McLaren,2.0
