Timestamp,driver_code,Consistency_Race,Style_Race,Technical_Race,Pace_Race,PerformanceIndex_Race,Consistency_Qual,Style_Qual,Technical_Qual,Pace_Qual,PerformanceIndex_Qual,GrandPrix,Round,year,QualifyingPosition,RaceFinishPosition,team,driver_points,team_points
2025-11-11 20:52:56,ALO,0.1427374415002926,0.3098564993008298,0.4373129247781845,0.75,0.4099767163948267,0.921747827440977,0.5158402827598618,0.5413938004274431,0.8611111111111112,0.7100232554348483,Bahrain Grand Prix,1,2024,6,9.0,Aston Martin Aramco Mercedes,70.0,94.0
2025-11-11 20:52:56,HAM,0.5923503335961957,0.1072917823230942,0.5478867414569258,0.8125,0.5150072143440539,0.7139119130072558,0.3899461685332728,0.2809350245590988,0.7777777777777778,0.5406427209693513,Bahrain Grand Prix,1,2024,9,7.0,Mercedes,223.0,468.0
2025-11-11 20:52:56,LEC,0.780035545950966,0.1686669634480707,0.5506065140420939,0.90625,0.6013897558602826,0.0,0.1961746186365707,0.4771042283956761,0.9722222222222222,0.4113752673136173,Bahrain Grand Prix,1,2024,2,4.0,Ferrari,356.0,652.0
2025-11-11 20:52:56,NOR,0.7436142222782793,0.1819174251265667,0.8434070718470934,0.84375,0.6531721798129848,1.0,0.7287130098065289,0.4197081752512202,0.8333333333333334,0.7454386295977706,Bahrain Grand Prix,1,2024,7,6.0,McLaren Mercedes,374.0,666.0
2025-11-11 20:52:56,OCO,0.191032622599792,0.5018226686913357,0.281239083697868,0.5,0.3685235937472489,0.3764561866576102,0.5282935301072119,0.3819381790445009,0.5,0.4466719739523307,Bahrain Grand Prix,1,2024,19,17.0,Alpine Renault,23.0,65.0
2025-11-11 20:52:56,PER,0.8049124361178643,0.2084688369496848,0.61524152134193,0.96875,0.6493431986023699,0.8785738560491534,0.2513279562967834,0.3105228813641604,0.8888888888888888,0.5823283956497465,Bahrain Grand Prix,1,2024,5,2.0,Red Bull Racing Honda RBPT,152.0,589.0
2025-11-11 20:52:56,RUS,0.779173977460835,1.0,0.4704337140860078,0.875,0.7811519228867108,0.5986220157382098,0.060120270238681,0.4172292583050271,0.9444444444444444,0.5051039971815906,Bahrain Grand Prix,1,2024,3,5.0,Mercedes,245.0,468.0
2025-11-11 20:52:56,SAI,0.9663346446159178,0.2355295233650025,0.7213627159800989,0.9375,0.7151817209902548,0.2031272457236493,0.1654404467137255,0.4399281130015153,0.9166666666666666,0.4312906180263892,Bahrain Grand Prix,1,2024,4,3.0,Ferrari,290.0,652.0
2025-11-11 20:52:56,VER,0.4182660407403258,0.2362515734848674,0.7156880272248355,1.0,0.5925514103625071,0.7254973827181446,0.3259853732009371,0.3283371912453517,1.0,0.5949549867911084,Bahrain Grand Prix,1,2024,1,1.0,Red Bull Racing Honda RBPT,437.0,589.0
2025-11-11 20:53:19,ALB,0.4182781836434946,0.5988179589476058,0.2157287723380601,0.7222222222222223,0.4887617842878457,0.2191169238286712,0.208334350552531,0.4304804223208868,0.6071428571428572,0.3662686384612366,Australian Grand Prix,3,2024,12,11.0,Williams Mercedes,12.0,17.0
2025-11-11 20:53:19,ALO,0.1095291256655112,0.2140951902498069,0.60841255844179,0.8055555555555556,0.4343981074781659,0.2930533626709524,0.9020340493873972,0.3343135096932319,0.6785714285714286,0.5519930875807525,Australian Grand Prix,3,2024,10,8.0,Aston Martin Aramco Mercedes,70.0,94.0
2025-11-11 20:53:19,HAM,0.5964079035366071,0.4328683929581472,0.3863352994397769,0.5277777777777778,0.4858473434280772,0.0384599121708814,0.9525632900423442,0.1699754307680665,0.6428571428571428,0.4509639439596087,Australian Grand Prix,3,2024,11,18.0,Mercedes,223.0,468.0
2025-11-11 20:53:19,LEC,0.4411485664881521,0.4187452720229431,0.2042583101261581,0.9722222222222222,0.5090935927148689,0.0,0.3296901534137192,0.384343622836898,0.8571428571428572,0.3927941583483686,Australian Grand Prix,3,2024,5,2.0,Ferrari,356.0,652.0
2025-11-11 20:53:19,NOR,0.4257434718883806,0.2449742211340404,0.4349328874140159,0.9444444444444444,0.5125237562202203,0.339561173452322,0.3511541612715203,0.4104585064260045,0.8928571428571429,0.4985077460017474,Australian Grand Prix,3,2024,4,3.0,McLaren Mercedes,374.0,666.0
2025-11-11 20:53:19,OCO,0.0,0.2697839927170029,0.6624360826723266,0.5833333333333334,0.3788883521806657,0.3347536292220454,0.2945083280262891,0.6237054100485996,0.5,0.4382418418242335,Australian Grand Prix,3,2024,15,16.0,Alpine Renault,23.0,65.0
2025-11-11 20:53:19,PER,0.2045969331043122,0.2400003890740317,0.602061221375854,0.8888888888888888,0.4838868581107717,0.1812516010124599,0.2073977589587711,0.2562742967719684,0.9285714285714286,0.393373771328657,Australian Grand Prix,3,2024,3,5.0,Red Bull Racing Honda RBPT,152.0,589.0
2025-11-11 20:53:19,RUS,0.6242220548485001,0.7026035759672726,0.6911428775981605,0.5555555555555556,0.6433810159923723,0.2798107127241195,0.1701160666459437,0.319396783692961,0.7857142857142857,0.3887594621943274,Australian Grand Prix,3,2024,7,17.0,Mercedes,245.0,468.0
2025-11-11 20:53:19,SAI,0.3818893975473023,0.6180269538328554,0.1461766042651153,1.0,0.5365232389113183,0.0982105930157215,0.3484629620260915,0.4982873493736908,0.9642857142857144,0.4773116546753045,Australian Grand Prix,3,2024,2,1.0,Ferrari,290.0,652.0
2025-11-11 20:53:19,VER,1.0,0.4403217648137406,0.4113059241243406,0.5,0.5879069222345203,1.0,0.5324096660547935,0.2974624757655237,1.0,0.7074680354550793,Australian Grand Prix,3,2024,1,19.0,Red Bull Racing Honda RBPT,437.0,589.0
2025-11-11 20:53:40,ALB,0.7580290777082244,0.6404700205474552,0.4679713382712523,0.5,0.5916176091317329,1.0,0.2583431363639692,0.3203530484794424,0.6176470588235294,0.5490858109167353,Chinese Grand Prix,5,2024,14,12.0,Williams Mercedes,12.0,17.0
2025-11-11 20:53:40,ALO,0.5352197096730045,0.5,0.5067093941150802,0.7272727272727273,0.567300457765203,0.9942317939682936,0.2361107328028558,0.5193168281689124,0.9411764705882352,0.6727089563820743,Chinese Grand Prix,5,2024,3,7.0,Aston Martin Aramco Mercedes,70.0,94.0
2025-11-11 20:53:40,HAM,0.6766686398662909,0.2652063647905709,0.4261278735445956,0.6363636363636364,0.5010916286412734,0.9771066350145516,0.4999999999999999,0.2915520957454214,0.5,0.5671646826899932,Chinese Grand Prix,5,2024,18,9.0,Mercedes,223.0,468.0
2025-11-11 20:53:40,LEC,0.7438466572227349,0.473345087119123,0.3194433061575847,0.8636363636363636,0.6000678535339516,0.4165485551879363,0.5540980432658584,0.3506052365860949,0.8529411764705883,0.5435482528776194,Chinese Grand Prix,5,2024,6,4.0,Ferrari,356.0,652.0
2025-11-11 20:53:40,NOR,0.1891242338408476,0.4572967898420685,0.4033454568725236,0.9545454545454546,0.5010779837752236,0.9643423482920722,0.0605209228635255,0.2596335180283091,0.9117647058823528,0.549065373766565,Chinese Grand Prix,5,2024,4,2.0,McLaren Mercedes,374.0,666.0
2025-11-11 20:53:40,OCO,0.6024155204423662,0.3599980988592171,0.6713243986504365,0.5454545454545454,0.5447981408516414,0.9616088268400552,0.5318997084859838,0.349129358877898,0.6470588235294118,0.6224241794333372,Chinese Grand Prix,5,2024,13,11.0,Alpine Renault,23.0,65.0
2025-11-11 20:53:40,PER,0.6105244736308859,0.273096745595117,0.6428100168277169,0.9090909090909092,0.6088805362861572,0.2864263338677284,0.2817372941042766,0.4255516797213832,0.9705882352941176,0.4910758857468764,Chinese Grand Prix,5,2024,2,3.0,Red Bull Racing Honda RBPT,152.0,589.0
2025-11-11 20:53:40,RUS,0.5420028128127155,0.6262067764297636,0.2875587903472285,0.7727272727272727,0.5571239130792451,2.220446049250313e-16,0.7169546246428218,0.4144810394181419,0.7941176470588236,0.4813883277799469,Chinese Grand Prix,5,2024,8,6.0,Mercedes,245.0,468.0
2025-11-11 20:53:40,SAI,0.8859374384833765,0.2157838971844826,0.514339806433824,0.8181818181818181,0.6085607400708752,0.955391056163289,0.3981467905212426,0.6144737946462241,0.8235294117647058,0.6978852632738655,Chinese Grand Prix,5,2024,7,5.0,Ferrari,290.0,652.0
2025-11-11 20:53:40,VER,0.3670895408233163,0.2722785552704923,0.5679374944592883,1.0,0.5518263976382742,0.9840498186123754,0.2175949610240977,0.275072708914876,1.0,0.6191793721378372,Chinese Grand Prix,5,2024,1,1.0,Red Bull Racing Honda RBPT,437.0,589.0
2025-11-11 20:53:51,ALB,0.9365328322757454,0.9988647018720298,0.2904236389005714,0.5,0.6814552932620866,0.0,0.3277163208408583,0.3348690963471459,0.5357142857142857,0.2995749257255725,Miami Grand Prix,6,2024,14,18.0,Williams Mercedes,12.0,17.0
2025-11-11 20:53:51,ALO,0.978495207648982,0.6112237083573546,0.5834770490473711,0.7647058823529411,0.7344754618516622,1.0,0.2812229453729766,0.2240373272078877,0.5,0.5013150681452161,Miami Grand Prix,6,2024,15,9.0,Aston Martin Aramco Mercedes,70.0,94.0
2025-11-11 20:53:51,HAM,0.728139656735949,0.2165454011163898,0.4254135855713912,0.8529411764705883,0.5557599549735797,0.9843686114421052,0.378366587377512,0.5326974164135367,0.75,0.6613581538082884,Miami Grand Prix,6,2024,8,6.0,Mercedes,223.0,468.0
2025-11-11 20:53:51,LEC,0.4500021591992638,0.2624413479295328,0.4229305119704244,0.9411764705882352,0.519137622421864,0.990606335448462,0.4779512352216815,0.3352042073665324,0.9642857142857144,0.6920118730805976,Miami Grand Prix,6,2024,2,3.0,Ferrari,356.0,652.0
2025-11-11 20:53:51,NOR,0.4344387588995861,0.4942972501873855,0.4275514705480622,1.0,0.5890718699087585,0.1618346724218915,0.3934633734557512,0.3280323787472565,0.8571428571428572,0.4351183204419391,Miami Grand Prix,6,2024,5,1.0,McLaren Mercedes,374.0,666.0
2025-11-11 20:53:51,OCO,0.8907017604569163,0.4110812556774963,0.6115943544410998,0.7352941176470589,0.6621678720556428,0.9929654318692784,0.4999999999999999,0.6285767623543213,0.5714285714285714,0.6732426914130427,Miami Grand Prix,6,2024,13,10.0,Alpine Renault,23.0,65.0
2025-11-11 20:53:51,PER,0.2792163468277551,0.3900506285037285,0.8735582755069041,0.9117647058823528,0.6136474891801852,0.9879484670627224,0.3279677851340066,0.2183242707652617,0.8928571428571429,0.6067744164547834,Miami Grand Prix,6,2024,4,4.0,Red Bull Racing Honda RBPT,152.0,589.0
2025-11-11 20:53:51,RUS,0.8589686277256445,0.7178742608929225,0.3005230702441953,0.7941176470588236,0.6678709014803965,0.9973533717125772,0.3279108569161866,0.2076719256759411,0.7857142857142857,0.5796626100047477,Miami Grand Prix,6,2024,7,8.0,Mercedes,245.0,468.0
2025-11-11 20:53:51,SAI,0.1062150916581716,0.3326736220566225,0.4982422488768471,0.8823529411764706,0.4548709759420279,0.9909640183262406,0.3853861866016773,0.4082554420822071,0.9285714285714286,0.6782942688953884,Miami Grand Prix,6,2024,3,5.0,Ferrari,290.0,652.0
2025-11-11 20:53:51,VER,0.362876690505449,0.3993755526166977,0.6319054064963499,0.9705882352941176,0.5911864712281536,0.9885166327427048,0.5119822703058856,0.3259128292079387,1.0,0.7066029330641324,Miami Grand Prix,6,2024,1,2.0,Red Bull Racing Honda RBPT,437.0,589.0
2025-11-11 20:54:24,ALB,1.0,0.2824059780247081,0.2574083883757878,0.5555555555555556,0.5238424804890129,0.8532832268578934,0.5,0.461605231493795,0.7352941176470589,0.6375456439996868,Canadian Grand Prix,9,2024,10,17.0,Williams Mercedes,12.0,17.0
2025-11-11 20:54:24,ALO,0.4443353481415633,0.5,0.4165471173829649,0.8611111111111112,0.5554983941589098,0.2111348418667398,0.5586411481163134,0.2763582479498072,0.8529411764705883,0.4747688536008622,Canadian Grand Prix,9,2024,6,6.0,Aston Martin Aramco Mercedes,70.0,94.0
2025-11-11 20:54:24,HAM,0.2261567191830493,0.1410291656934204,0.493250261687259,0.9166666666666666,0.4442757033075988,0.590002100794234,0.0853785993542432,0.3614396294538782,0.8235294117647058,0.4650874353417653,Canadian Grand Prix,9,2024,7,4.0,Mercedes,223.0,468.0
2025-11-11 20:54:24,LEC,0.4974154006189892,0.6018414329560041,0.3878311402137639,0.5,0.4967719934471893,0.8824506294992518,0.2659893405842207,0.185410670867846,0.7058823529411764,0.5099332484731237,Canadian Grand Prix,9,2024,11,19.0,Ferrari,356.0,652.0
2025-11-11 20:54:24,NOR,0.0,0.4381698499389607,0.5800851267581806,0.9722222222222222,0.4976192997298408,1.0,0.3534060496462875,0.3645523095209038,0.9411764705882352,0.6647837074388567,Canadian Grand Prix,9,2024,3,2.0,McLaren Mercedes,374.0,666.0
2025-11-11 20:54:24,OCO,0.6553601291615028,0.3273820044056258,0.5885039204927198,0.75,0.5803115135149621,0.0517604335380712,0.5449005365968049,0.4191044235965769,0.5,0.3789413484328633,Canadian Grand Prix,9,2024,18,10.0,Alpine Renault,23.0,65.0
2025-11-11 20:54:24,PER,0.8838277559560249,0.3443097832468217,0.5063386909862866,0.5277777777777778,0.5655635019917278,0.197426711557114,0.2656872348458579,0.2827275506435855,0.5588235294117647,0.3261662566145805,Canadian Grand Prix,9,2024,16,18.0,Red Bull Racing Honda RBPT,152.0,589.0
2025-11-11 20:54:24,RUS,0.1590127790461171,0.4962969310603365,0.43601206949499,0.9444444444444444,0.5089415560114721,0.6645628111757254,0.1414866005320176,0.1593668245883347,1.0,0.4913540590740194,Canadian Grand Prix,9,2024,1,3.0,Mercedes,245.0,468.0
2025-11-11 20:54:24,SAI,0.820071373765965,0.5618748261793064,0.5369998243096558,0.5833333333333334,0.6255698393970651,0.7124027486933306,0.4849265081002296,0.3151093450555366,0.6764705882352942,0.5472272975210978,Canadian Grand Prix,9,2024,12,16.0,Ferrari,290.0,652.0
2025-11-11 20:54:24,VER,0.0745915529444736,0.7556180528698901,0.564977608147863,1.0,0.5987968034905566,0.0059607296858179,0.2725802602655565,0.5600046971730619,0.9705882352941176,0.4522834806046385,Canadian Grand Prix,9,2024,2,1.0,Red Bull Racing Honda RBPT,437.0,589.0
2025-11-11 20:54:36,ALB,0.2029964461064288,0.6387584911322862,0.187941206630362,0.5,0.3824240359672692,0.9943023476910656,0.811577812005864,0.3837242978969448,0.5,0.6724011143984686,Spanish Grand Prix,10,2024,19,18.0,Williams Mercedes,12.0,17.0
2025-11-11 20:54:36,ALO,0.7934471572683277,0.1461883878315616,0.4260855994565797,0.6764705882352942,0.5105479331979408,0.361187157459953,0.1436035108761948,0.4879719298038791,0.7222222222222223,0.4287462050905623,Spanish Grand Prix,10,2024,11,12.0,Aston Martin Aramco Mercedes,70.0,94.0
2025-11-11 20:54:36,HAM,0.9994746668337506,0.6579640411701937,0.6093829841143301,0.9411764705882352,0.8019995406766274,0.0,0.6123369096317683,0.1442986491596006,0.9444444444444444,0.4252700008089534,Spanish Grand Prix,10,2024,3,3.0,Mercedes,223.0,468.0
2025-11-11 20:54:36,LEC,0.7804200922221747,0.6211496048373686,0.6911722043273469,0.8823529411764706,0.7437737106408402,0.9398352331507596,0.5287959792366731,0.5470956939270292,0.8888888888888888,0.7261539488008376,Spanish Grand Prix,10,2024,5,5.0,Ferrari,356.0,652.0
2025-11-11 20:54:36,NOR,0.8303026926469346,0.2126635923554898,0.6410535584714037,0.9705882352941176,0.6636520196919864,0.4270409621842412,0.5983279898825014,0.4680203548999021,1.0,0.6233473267416612,Spanish Grand Prix,10,2024,1,2.0,McLaren Mercedes,374.0,666.0
2025-11-11 20:54:36,OCO,0.8750458877441916,0.4952735972214228,0.4060781561581741,0.7352941176470589,0.6279229396927118,0.2298296766083993,0.2282581854968431,0.4042048461324741,0.7777777777777778,0.4100176215038736,Spanish Grand Prix,10,2024,9,10.0,Alpine Renault,23.0,65.0
2025-11-11 20:54:36,PER,0.0132150210612422,0.1615168909608101,0.5392713628315771,0.7941176470588236,0.3770302304781132,0.2363601485051207,0.2837819877221463,0.3786399965465948,0.8055555555555556,0.4260844220823544,Spanish Grand Prix,10,2024,8,8.0,Red Bull Racing Honda RBPT,152.0,589.0
2025-11-11 20:54:36,RUS,0.5943908361364332,0.1890236266276459,0.584844073548327,0.9117647058823528,0.5700058105486897,0.651584540437596,0.2575328894617843,0.3806409852096594,0.9166666666666666,0.5516062704439265,Spanish Grand Prix,10,2024,4,4.0,Mercedes,245.0,468.0
2025-11-11 20:54:36,SAI,0.9185659243409828,0.4431377665942502,0.4571637798788591,0.8529411764705883,0.6679521618211701,0.7148449396679172,0.1913137357319347,0.3942204617909099,0.8611111111111112,0.5403725620754682,Spanish Grand Prix,10,2024,6,6.0,Ferrari,290.0,652.0
2025-11-11 20:54:36,VER,0.9529364999327216,0.3603349353464312,0.3403717997980625,1.0,0.6634108087693038,0.4910784259326566,0.3011908286423803,0.4806683442762123,0.9722222222222222,0.5612899552683679,Spanish Grand Prix,10,2024,2,1.0,Red Bull Racing Honda RBPT,437.0,589.0
2025-11-11 20:54:48,ALB,0.9333933404952556,0.680664266146454,0.3533382119080699,0.631578947368421,0.6497436914795501,1.0,0.8605002106046826,0.5000000000000002,0.5,0.7151250526511708,Austrian Grand Prix,11,2024,16,15.0,Williams Mercedes,12.0,17.0
2025-11-11 20:54:48,ALO,0.5562795272022899,0.614726728475005,0.3860516618025669,0.5526315789473685,0.5274223741068076,0.8992579645698009,0.1996589816725328,0.3802831083130633,0.5333333333333333,0.5031333469721826,Austrian Grand Prix,11,2024,15,18.0,Aston Martin Aramco Mercedes,70.0,94.0
2025-11-11 20:54:48,HAM,0.933722300265006,0.732983234389914,0.4299434114960067,0.9210526315789472,0.7544253944324686,0.9568344662730652,0.1880162011463129,0.4159561738089894,0.8666666666666667,0.6068683769737586,Austrian Grand Prix,11,2024,5,4.0,Mercedes,223.0,468.0
2025-11-11 20:54:48,LEC,0.4562200095894554,0.5270041377488826,0.5928928276765483,0.7368421052631579,0.578239770069511,0.0,0.2674231028378036,0.4836306922093267,0.8333333333333333,0.3960967820951159,Austrian Grand Prix,11,2024,6,11.0,Ferrari,356.0,652.0
2025-11-11 20:54:48,NOR,0.0,0.5804223899890435,0.1800665712545224,0.5,0.3151222403108915,0.9131995785304224,0.2957599883661141,0.3581452682975325,0.9666666666666668,0.633442875465184,Austrian Grand Prix,11,2024,2,20.0,McLaren Mercedes,374.0,666.0
2025-11-11 20:54:48,OCO,0.9313580094413272,0.4462884169390539,0.7683494853471793,0.7105263157894737,0.7141305568792584,0.9600600141030884,0.4311920234992829,0.3834198316599284,0.7,0.6186679673155749,Austrian Grand Prix,11,2024,10,12.0,Alpine Renault,23.0,65.0
2025-11-11 20:54:48,PER,0.8649690340411303,0.6077883772859138,0.5196411049528531,0.8421052631578947,0.708625944859448,0.9609705007519886,0.5282195105786158,0.3270944759524983,0.7666666666666666,0.6457377884874423,Austrian Grand Prix,11,2024,8,7.0,Red Bull Racing Honda RBPT,152.0,589.0
2025-11-11 20:54:48,RUS,0.9406070865058924,0.3335048396237033,0.8822400007185851,1.0,0.7890879817120453,0.9814670318437244,0.4394666724366083,0.3625533763795363,0.9333333333333332,0.6792051034983007,Austrian Grand Prix,11,2024,3,1.0,Mercedes,245.0,468.0
2025-11-11 20:54:48,SAI,0.9955607327010624,0.3235688759209579,0.7896633375556138,0.9473684210526316,0.7640403418075663,0.940697104640526,0.4682994924436983,0.4691483070490672,0.9,0.6945362260333229,Austrian Grand Prix,11,2024,4,3.0,Ferrari,290.0,652.0
2025-11-11 20:54:48,VER,0.3583100625883026,0.1851403631387251,0.5984669436950709,0.8947368421052632,0.5091635528818405,0.8133721778315375,0.694502869452849,0.393945053344281,1.0,0.7254550251571669,Austrian Grand Prix,11,2024,1,5.0,Red Bull Racing Honda RBPT,437.0,589.0
2025-11-11 20:54:59,ALB,0.628747710268081,0.4778126644031287,0.5141169306416274,0.7777777777777778,0.5996137707726537,0.4527294062607236,0.1178213917342226,0.4783987539708892,0.7777777777777778,0.4566818324359033,British Grand Prix,12,2024,9,9.0,Williams Mercedes,12.0,17.0
2025-11-11 20:54:59,ALO,0.7462734189095055,0.4326007967827971,0.453394971980871,0.8055555555555556,0.6094561858071823,0.2129685967603467,0.1438686281456543,0.3233401555676478,0.75,0.3575443451184122,British Grand Prix,12,2024,10,8.0,Aston Martin Aramco Mercedes,70.0,94.0
2025-11-11 20:54:59,HAM,0.8964283253182801,0.4184411775751043,0.7613791907288535,1.0,0.7690621734055595,0.4495460176557844,0.1312665724108417,0.5754834864333909,0.9722222222222222,0.5321295746805598,British Grand Prix,12,2024,2,1.0,Mercedes,223.0,468.0
2025-11-11 20:54:59,LEC,0.3429163246696565,0.3182924487014502,0.6897437116305606,0.638888888888889,0.497460343472639,1.0,0.703982316448596,0.4123024913301701,0.7222222222222223,0.7096267575002472,British Grand Prix,12,2024,11,14.0,Ferrari,356.0,652.0
2025-11-11 20:54:59,NOR,1.0,0.6372860740175836,0.1306851743863483,0.9444444444444444,0.678103923212094,0.3731883862867584,0.3503696627149316,0.2743577890572389,0.9444444444444444,0.4855900706258433,British Grand Prix,12,2024,3,3.0,McLaren Mercedes,374.0,666.0
2025-11-11 20:54:59,OCO,0.3049644959200408,0.7869700629625412,0.1597440196042046,0.5833333333333334,0.45875297795503,0.947586974346077,0.1795258061518898,0.4721783972957696,0.5277777777777778,0.5317672388928786,British Grand Prix,12,2024,18,16.0,Alpine Renault,23.0,65.0
2025-11-11 20:54:59,PER,0.0,0.476683000101603,0.2765466092834249,0.5555555555555556,0.3271962912351459,0.0,0.2944656026791854,0.3309454019203993,0.5,0.2813527511498962,British Grand Prix,12,2024,19,17.0,Red Bull Racing Honda RBPT,152.0,589.0
2025-11-11 20:54:59,RUS,0.7982830179295917,0.6206489263316941,0.2437170592080991,0.5,0.5406622508673462,0.4479278148748993,0.2461208508489049,0.3162619107928905,1.0,0.5025776441291737,British Grand Prix,12,2024,1,19.0,Mercedes,245.0,468.0
2025-11-11 20:54:59,SAI,0.7579094828511623,0.2451311461173408,0.5259923899415514,0.8888888888888888,0.6044804769497358,0.8320772025916396,0.8653737061085208,0.2004437019246115,0.8333333333333334,0.6828069859895264,British Grand Prix,12,2024,7,5.0,Ferrari,290.0,652.0
2025-11-11 20:54:59,VER,0.964068852835136,0.4765615154692811,0.5327426982205553,0.9722222222222222,0.7363988221867988,0.4722517479696604,0.4426575970340235,0.3078275444928741,0.9166666666666666,0.5348508890408061,British Grand Prix,12,2024,4,2.0,Red Bull Racing Honda RBPT,437.0,589.0
2025-11-11 20:55:11,ALB,0.6773142242818566,0.4410234943438305,0.5612579359236586,0.625,0.5761489136373364,0.3410014649962095,0.2165590729093141,0.328626513175611,0.6666666666666667,0.3882134294369503,Hungarian Grand Prix,13,2024,13,14.0,Williams Mercedes,12.0,17.0
2025-11-11 20:55:11,ALO,0.8745172709822049,0.356705886180281,0.58771320462216,0.71875,0.6344215904461614,0.124081822828578,0.2341678464593317,0.2524205339282562,0.8333333333333334,0.3610008841373748,Hungarian Grand Prix,13,2024,7,11.0,Aston Martin Aramco Mercedes,70.0,94.0
2025-11-11 20:55:11,HAM,1.0,0.4757196698496784,0.5321313322899435,0.96875,0.7441502505349055,0.3573872060972014,0.1637578425228098,0.4082366234229976,0.8888888888888888,0.4545676402329744,Hungarian Grand Prix,13,2024,5,3.0,Mercedes,223.0,468.0
2025-11-11 20:55:11,LEC,0.8735578472082164,0.8496595651584662,0.35995738127342,0.9375,0.7551686984100257,0.4090436102292516,0.3148815381450762,0.3239229857618897,0.8611111111111112,0.4772398113118322,Hungarian Grand Prix,13,2024,6,4.0,Ferrari,356.0,652.0
2025-11-11 20:55:11,NOR,0.9693324543616644,0.3720063048930777,0.572669628465346,1.0,0.728502096930022,0.3541220139653641,0.1526847207417058,0.2268509717673605,1.0,0.4334144266186076,Hungarian Grand Prix,13,2024,1,2.0,McLaren Mercedes,374.0,666.0
2025-11-11 20:55:11,OCO,2.220446049250313e-16,0.287804079768184,0.5675704505744597,0.5,0.3388436325856609,1.0,0.3175384108081282,0.5411225113335567,0.5,0.5896652305354213,Hungarian Grand Prix,13,2024,19,18.0,Alpine Renault,23.0,65.0
2025-11-11 20:55:11,PER,0.3693333977159929,0.4915972316253196,0.7425575065948474,0.84375,0.61180953398404,0.0,0.3800912214636067,0.3670162632102078,0.5833333333333334,0.3326102045017869,Hungarian Grand Prix,13,2024,16,7.0,Red Bull Racing Honda RBPT,152.0,589.0
2025-11-11 20:55:11,RUS,0.578755312948315,0.3751797263002463,0.5797390654742038,0.8125,0.5865435261806913,0.219661748456015,0.0,0.2014625700633005,0.5555555555555556,0.2441699685187178,Hungarian Grand Prix,13,2024,17,8.0,Mercedes,245.0,468.0
2025-11-11 20:55:11,SAI,0.7689202134426874,0.8093878507453509,0.2241727109557108,0.875,0.6693701937859373,0.3290559944834279,0.8940725312849067,0.5129594550854877,0.9166666666666666,0.6631886618801223,Hungarian Grand Prix,13,2024,4,6.0,Ferrari,290.0,652.0
2025-11-11 20:55:11,VER,0.9327242536865514,0.6899767818008253,0.2890530024424813,0.90625,0.7045010094824645,0.4085061452755308,0.5412150547214918,0.1553621655698873,0.9444444444444444,0.5123819525028386,Hungarian Grand Prix,13,2024,3,5.0,Red Bull Racing Honda RBPT,437.0,589.0
2025-11-11 20:55:21,ALB,0.4495258831522863,0.3241550852756418,0.4141879282076121,0.7105263157894737,0.4745988031062535,0.4782655179273148,0.6476509557243523,0.1733064234033777,0.5,0.4498057242637612,Belgian Grand Prix,14,2024,11,12.0,Williams Mercedes,12.0,17.0
2025-11-11 20:55:21,ALO,0.991450834047578,0.3814534045216385,0.3282443061455449,0.8157894736842105,0.629234504599743,0.6758485252598396,0.6045533116850659,0.4890208480470649,0.6,0.5923556712479926,Belgian Grand Prix,14,2024,9,8.0,Aston Martin Aramco Mercedes,70.0,94.0
2025-11-11 20:55:21,HAM,0.4256514557410606,0.3017436612263963,0.711788897881372,1.0,0.6097960037122072,0.5876760786026184,0.1855497363647383,0.3778396959861078,0.85,0.5002663777383661,Belgian Grand Prix,14,2024,4,1.0,Mercedes,223.0,468.0
2025-11-11 20:55:21,LEC,0.4965467854431908,0.5419886260298674,0.5389713880182572,0.9473684210526316,0.6312188051359868,0.4370194757592041,0.4999999999999999,0.1931099016266787,0.95,0.5200323443464707,Belgian Grand Prix,14,2024,2,3.0,Ferrari,356.0,652.0
2025-11-11 20:55:21,NOR,0.443850120603235,0.5931689041954664,0.1405172704618761,0.8947368421052632,0.5180682843414602,0.3445941551726676,0.3982797538847927,0.4025373837511159,0.8,0.486352823202144,Belgian Grand Prix,14,2024,5,5.0,McLaren Mercedes,374.0,666.0
2025-11-11 20:55:21,OCO,0.304649446201813,0.4914251160218244,0.473141273686204,0.7894736842105263,0.5146723800300919,0.7579807552912013,0.3350887082801037,0.2408232539764137,0.55,0.4709731793869297,Belgian Grand Prix,14,2024,10,9.0,Alpine Renault,23.0,65.0
2025-11-11 20:55:21,PER,-2.220446049250313e-16,0.3819529748643396,0.7914316448077425,0.8421052631578947,0.5038724707074942,0.4574351656298255,0.4113651079306299,0.3214715357335881,0.9,0.5225679523235109,Belgian Grand Prix,14,2024,3,7.0,Red Bull Racing Honda RBPT,152.0,589.0
2025-11-11 20:55:21,RUS,0.9681181955068912,0.2889967882950165,0.5165399852013333,0.5,0.5684137422508102,0.5407356252720192,0.3537534057500034,0.4228096921291927,0.7,0.5043246807878039,Belgian Grand Prix,14,2024,7,20.0,Mercedes,245.0,468.0
2025-11-11 20:55:21,SAI,0.3750716203467994,0.7237093143763706,0.6702807143756806,0.868421052631579,0.6593706754326074,0.4557350725519219,0.5898108936544394,0.3535631220193976,0.6499999999999999,0.5122772720564397,Belgian Grand Prix,14,2024,8,6.0,Ferrari,290.0,652.0
